Timestamp(ms),Current(uA)
11809,154496.984
11810,155387.828
11811,155185.016
11812,154893.000
11813,155987.781
11814,154210.703
11815,155564.000
11816,154949.125
11817,155252.984
11818,156205.672
11819,155325.047
11820,156395.000
11821,154564.766
11822,155243.078
11823,155476.563
11824,155296.328
11825,156661.250
11826,155274.016
11827,156237.703
11828,155041.844
11829,155376.125
11830,156056.672
11831,155272.219
11832,156587.969
11833,154760.453
11834,155762.609
11835,156271.813
11836,155855.078
11837,157112.625
11838,155691.688
11839,156887.047
11840,155444.000
11841,155924.188
11842,156745.922
11843,155772.656
11844,157130.375
11845,155190.063
11846,156789.641
11847,156181.297
11848,156362.375
11849,157542.797
11850,155635.500
11851,156831.469
11852,155471.938
11853,155608.594
11854,156764.078
11855,155444.328
11856,157089.563
11857,155434.719
11858,156948.844
11859,156065.547
11860,155553.141
11861,156937.938
11862,155098.203
11863,156687.984
11864,155277.344
11865,156218.750
11866,156246.453
11867,155037.734
11868,157127.234
11869,155500.578
11870,156719.469
11871,155825.688
11872,155327.219
11873,156303.422
11874,154776.859
11875,156770.781
11876,155949.719
11877,156347.109
11878,156910.469
11879,155316.516
11880,156522.719
11881,155154.063
11882,156679.813
11883,155545.453
11884,155654.375
11885,156983.313
11886,154632.859
11887,156478.078
11888,155983.313
11889,156494.969
11890,156725.797
11891,155470.422
11892,156974.125
11893,155457.141
11894,156379.031
11895,155651.594
11896,154894.719
11897,155557.938
11898,152489.953
11899,151127.703
11900,150493.625
11901,150315.031
11902,150312.500
11903,150434.547
11904,150206.094
11905,150255.750
11906,150157.391
11907,150160.188
11908,151614.875
11909,152444.891
11910,152958.250
11911,154494.297
11912,155685.078
11913,154634.094
11914,155887.359
11915,154260.938
11916,155986.609
11917,155225.969
11918,155553.359
11919,156651.500
11920,155238.844
11921,156246.281
11922,155227.156
11923,155595.172
11924,156435.734
11925,154755.188
11926,156292.609
11927,154469.172
11928,156470.797
11929,155656.047
11930,155194.031
11931,156483.797
11932,155051.766
11933,156392.453
11934,155153.641
11935,156273.422
11936,156151.953
11937,155654.766
11938,157021.516
11939,155250.438
11940,156795.344
11941,155951.813
11942,155675.156
11943,156656.641
11944,154849.203
11945,156352.125
11946,155525.406
11947,156770.219
11948,156862.469
11949,155664.344
11950,157036.703
11951,155920.828
11952,157258.109
11953,156255.188
11954,156554.391
11955,156975.953
11956,154885.078
11957,156910.438
11958,156197.141
11959,156739.609
11960,156473.500
11961,155043.641
11962,156534.516
11963,155368.609
11964,156746.797
11965,155995.750
11966,156440.672
11967,157125.344
11968,155029.313
11969,156600.406
11970,155324.141
11971,156117.516
11972,156303.828
11973,155961.563
11974,157113.578
11975,154632.766
11976,156224.297
11977,156042.672
11978,156455.172
11979,157005.984
11980,154763.984
11981,156489.125
11982,155834.891
11983,156623.938
11984,156752.000
11985,155878.406
11986,156909.656
11987,155307.594
11988,156939.234
11989,156489.172
11990,156100.016
11991,157033.219
11992,155704.359
11993,156837.047
11994,155482.844
11995,155825.859
11996,156460.547
11997,155625.156
11998,157043.172
11999,155409.500
12000,156602.391
12001,156574.609
12002,156418.328
12003,157425.547
12004,155555.844
12005,156643.016
12006,155192.844
12007,155594.641
12008,157209.594
12009,155671.344
12010,156818.125
12011,155236.547
12012,156889.594
12013,156207.813
12014,156203.922
12015,157378.531
12016,155435.969
12017,157099.750
12018,156471.047
12019,156396.813
12020,157272.141
12021,155787.328
12022,157224.391
12023,155744.141
12024,156790.188
12025,156317.984
12026,155786.578
12027,156720.156
12028,155259.953
12029,157408.781
12030,156625.188
12031,156850.703
12032,157082.094
12033,155606.141
12034,157423.922
12035,155879.453
12036,157058.250
12037,156416.906
12038,155966.609
12039,157165.516
12040,155433.250
12041,156974.188
12042,156197.438
12043,156456.734
12044,156769.453
12045,155110.313
12046,156649.578
12047,155188.766
12048,156534.422
12049,156228.172
12050,156188.016
12051,157075.234
12052,154627.156
12053,156504.344
12054,155550.609
12055,156309.125
12056,156432.328
12057,154908.734
12058,157122.906
12059,155885.141
12060,156461.719
12061,156227.438
12062,155952.906
12063,157256.750
12064,155197.203
12065,156781.672
12066,156303.672
12067,156393.094
12068,157312.328
12069,156143.156
12070,157267.234
12071,155646.266
12072,156342.500
12073,156459.938
12074,156058.031
12075,157163.828
12076,154827.922
12077,156358.750
12078,156275.547
12079,156437.938
12080,157122.734
12081,155633.859
12082,157286.344
12083,155684.172
12084,156686.453
12085,156748.234
12086,156139.297
12087,157332.359
12088,155583.250
12089,157277.859
12090,156131.250
12091,156086.813
12092,156994.531
12093,155448.016
12094,156749.781
12095,155311.406
12096,155958.688
12097,156552.594
12098,155515.031
12099,156793.047
12100,154688.922
12101,155917.359
12102,155161.484
12103,154734.938
12104,156410.422
12105,154799.531
12106,156202.953
12107,155006.344
12108,156024.359
12109,155567.094
12110,154556.578
12111,155910.438
12112,154663.203
12113,156044.984
12114,155350.438
12115,154899.078
12116,156344.125
12117,154736.984
12118,156172.438
12119,154765.281
12120,155425.547
12121,155485.813
12122,154636.594
12123,155863.688
12124,154405.047
12125,155431.422
12126,155316.797
12127,155244.141
12128,156351.922
12129,154309.422
12130,156045.703
12131,155257.188
12132,155908.203
12133,155880.672
12134,154658.859
12135,155898.859
12136,154632.813
12137,155682.641
12138,155760.719
12139,155253.141
12140,156216.188
12141,153973.250
12142,155768.500
12143,155306.984
12144,155709.375
12145,156142.203
12146,155326.234
12147,156156.672
12148,154744.031
12149,155876.813
12150,155810.781
12151,155752.453
12152,157061.656
12153,154725.063
12154,156503.656
12155,155819.469
12156,156178.344
12157,156742.609
12158,155934.344
12159,156997.531
12160,154888.141
12161,155860.297
12162,155992.672
12163,156113.016
12164,157493.906
12165,155649.266
12166,157029.469
12167,155541.813
12168,156458.719
12169,156776.922
12170,155812.109
12171,156826.422
12172,155138.703
12173,156349.000
12174,156562.656
12175,156453.688
12176,157192.344
12177,155689.672
12178,157666.500
12179,155831.797
12180,156078.484
12181,157081.922
12182,155847.047
12183,157380.688
12184,155829.297
12185,157386.141
12186,156320.594
12187,156035.891
12188,157623.797
12189,155904.313
12190,156917.984
12191,155820.375
12192,156144.969
12193,157277.938
12194,155869.500
12195,157255.078
12196,155588.703
12197,157003.563
12198,156410.859
12199,155914.734
12200,157518.422
12201,155332.719
12202,156660.625
12203,155654.063
12204,156501.281
12205,156431.672
12206,155034.969
12207,156817.344
12208,155545.047
12209,156530.141
12210,156053.234
12211,155343.672
12212,156820.891
12213,155152.359
12214,156718.688
12215,156012.672
12216,155159.906
12217,154622.781
12218,152136.859
12219,151122.344
12220,150745.719
12221,150052.188
12222,150173.875
12223,150237.375
12224,150432.078
12225,150555.797
12226,150378.828
12227,150262.469
12228,151842.672
12229,152546.641
12230,153091.719
12231,154914.844
12232,155149.703
12233,155078.656
12234,156559.906
12235,155310.984
12236,156167.500
12237,154761.516
12238,155647.781
12239,155530.000
12240,154640.266
12241,156089.656
12242,154306.313
12243,155461.891
12244,155512.016
12245,155223.047
12246,156566.109
12247,154997.453
12248,156725.719
12249,154624.922
12250,155400.688
12251,156076.984
12252,155171.953
12253,156116.438
12254,154808.297
12255,156318.609
12256,155392.141
12257,155408.672
12258,157112.141
12259,155595.688
12260,156694.672
12261,155265.234
12262,155410.250
12263,156475.578
12264,155501.109
12265,156905.344
12266,155393.781
12267,156958.219
12268,156175.891
12269,155839.328
12270,157063.219
12271,155146.297
12272,156492.656
12273,155154.969
12274,156317.766
12275,156036.656
12276,155116.328
12277,156547.453
12278,155842.844
12279,156703.172
12280,155958.453
12281,155348.109
12282,156757.219
12283,154637.516
12284,156201.234
12285,155344.563
12286,156293.391
12287,156086.828
12288,155158.516
12289,156944.281
12290,155514.141
12291,156610.688
12292,155829.219
12293,155971.656
12294,157043.797
12295,154707.859
12296,156608.000
12297,155890.313
12298,156682.672
12299,156313.031
12300,154689.859
12301,156144.922
12302,154909.234
12303,156515.094
12304,155968.250
12305,156316.063
12306,157029.266
12307,155013.828
12308,157115.609
12309,155753.797
12310,156309.750
12311,156559.516
12312,155414.094
12313,156163.594
12314,154438.719
12315,156225.469
12316,155834.625
12317,155931.078
12318,157239.719
12319,154777.953
12320,155984.625
12321,155933.703
12322,156465.984
12323,157043.109
12324,156034.219
12325,156834.531
12326,154796.328
12327,156016.094
12328,156619.063
12329,155946.156
12330,157035.359
12331,155562.031
12332,157055.469
12333,155530.156
12334,155872.078
12335,156854.516
12336,155492.891
12337,156954.891
12338,155781.734
12339,156241.172
12340,156537.703
12341,156220.984
12342,157562.469
12343,155217.703
12344,157145.703
12345,155986.719
12346,156241.266
12347,157114.703
12348,156179.125
12349,157149.266
12350,155695.719
12351,156757.438
12352,156043.875
12353,155448.828
12354,157051.953
12355,155161.172
12356,156918.328
12357,156002.828
12358,156183.375
12359,157264.719
12360,155825.078
12361,157248.109
12362,155439.484
12363,156362.109
12364,156202.938
12365,155615.859
12366,156989.156
12367,155445.641
12368,157417.016
12369,156253.531
12370,156809.094
12371,157025.719
12372,155374.969
12373,156866.016
12374,155540.125
12375,156850.172
12376,156316.641
12377,155860.906
12378,157577.078
12379,155683.156
12380,156799.109
12381,155988.578
12382,156563.438
12383,156513.844
12384,154713.688
12385,156518.594
12386,155627.328
12387,156681.125
12388,156842.047
12389,156546.500
12390,157035.609
12391,154782.063
12392,156399.531
12393,156008.938
12394,156248.328
12395,156857.297
12396,154880.734
12397,156818.672
12398,156267.969
12399,156796.844
12400,156888.672
12401,156749.859
12402,157368.625
12403,155181.047
12404,156627.109
12405,155811.422
12406,156395.156
12407,157411.938
12408,156418.141
12409,157240.984
12410,155512.203
12411,156399.781
12412,156717.188
12413,156013.641
12414,156719.703
12415,154557.672
12416,155964.625
12417,155944.703
12418,156076.656
12419,156940.703
12420,155215.125
12421,156441.906
12422,154956.172
12423,155171.656
12424,156273.766
12425,155247.359
12426,156689.391
12427,154949.063
12428,156498.594
12429,155494.688
12430,155011.375
12431,156394.938
12432,154655.828
12433,156005.578
12434,154694.391
12435,154725.172
12436,156068.672
12437,154863.156
12438,156638.109
12439,154890.281
12440,155754.344
12441,155171.391
12442,154482.516
12443,156147.891
12444,154546.797
12445,155721.016
12446,154709.422
12447,155239.766
12448,155773.391
12449,154894.859
12450,156122.406
12451,154756.891
12452,155899.000
12453,155404.750
12454,154935.219
12455,156102.531
12456,154818.063
12457,156103.875
12458,155360.078
12459,155748.016
12460,156265.484
12461,154870.297
12462,156143.156
12463,154870.344
12464,156051.328
12465,155731.906
12466,155846.859
12467,156937.703
12468,155156.609
12469,156670.469
12470,155766.797
12471,156479.813
12472,156644.750
12473,155193.547
12474,156490.047
12475,155296.375
12476,156476.375
12477,155982.859
12478,156517.375
12479,157412.094
12480,155019.250
12481,156625.391
12482,155986.344
12483,156708.484
12484,157203.484
12485,156207.250
12486,157543.406
12487,155306.109
12488,157020.609
12489,156684.234
12490,156628.688
12491,157709.813
12492,155152.641
12493,156891.016
12494,156296.453
12495,156696.094
12496,156930.844
12497,156156.500
12498,157744.953
12499,155469.016
12500,156282.719
12501,156653.422
12502,156267.172
12503,157599.406
12504,155920.484
12505,157074.359
12506,155573.297
12507,156309.063
12508,157528.375
12509,156080.297
12510,157166.406
12511,155610.094
12512,156550.656
12513,156634.047
12514,156164.375
12515,157474.641
12516,155821.609
12517,156981.500
12518,155961.766
12519,156163.484
12520,157120.828
12521,155463.141
12522,156959.094
12523,155620.906
12524,156850.078
12525,156153.547
12526,155565.813
12527,156795.453
12528,155440.609
12529,156831.563
12530,156082.500
12531,155991.766
12532,157328.453
12533,155961.797
12534,157008.156
12535,155225.813
12536,154997.906
12537,153932.875
12538,151971.656
12539,151053.422
12540,150411.156
12541,150482.781
12542,150349.109
12543,149902.109
12544,150342.203
12545,150377.281
12546,150500.078
12547,150162.438
12548,151676.859
12549,152120.250
12550,152980.625
12551,155040.656
12552,154748.984
12553,155330.109
12554,155768.125
12555,155252.531
12556,156364.984
12557,154334.500
12558,155757.000
12559,155405.703
12560,155393.156
12561,156369.578
12562,154198.281
12563,155900.406
12564,155290.141
12565,155906.625
12566,156216.484
12567,155265.094
12568,156593.500
12569,154657.516
12570,156074.031
12571,156267.281
12572,155894.578
12573,157141.484
12574,155534.266
12575,156756.953
12576,155182.969
12577,156114.734
12578,156791.438
12579,156049.313
12580,157171.500
12581,155224.422
12582,156222.219
12583,156586.891
12584,155978.000
12585,156825.094
12586,155548.688
12587,157026.703
12588,155869.422
12589,155906.172
12590,156698.250
12591,155637.734
12592,157015.797
12593,155204.750
12594,156850.219
12595,156082.203
12596,155600.875
12597,156765.125
12598,155384.844
12599,156579.219
12600,155451.766
12601,155756.906
12602,157264.359
12603,155525.156
12604,156812.047
12605,155261.391
12606,156741.172
12607,155832.141
12608,155886.844
12609,156764.719
12610,154593.656
12611,156457.188
12612,155678.578
12613,156425.938
12614,156189.875
12615,155079.375
12616,156772.375
12617,155330.266
12618,157147.063
12619,156004.063
12620,155331.203
12621,156280.438
12622,154869.359
12623,156720.641
12624,155769.516
12625,156494.516
12626,156573.750
12627,155563.859
12628,157210.844
12629,156001.547
12630,156914.828
12631,156069.750
12632,156382.203
12633,157431.734
12634,155064.531
12635,156527.031
12636,155781.906
12637,156478.625
12638,156853.734
12639,155012.234
12640,156552.547
12641,155181.281
12642,156326.016
12643,156385.156
12644,156310.406
12645,157183.469
12646,155112.078
12647,156703.844
12648,156217.875
12649,156439.625
12650,156654.250
12651,155880.281
12652,157094.156
12653,155386.531
12654,156422.453
12655,156320.891
12656,156195.313
12657,157341.063
12658,155433.484
12659,156345.516
12660,155821.781
12661,156211.781
12662,157029.219
12663,155936.781
12664,157497.484
12665,155908.297
12666,156535.641
12667,156925.953
12668,156586.891
12669,157385.734
12670,155864.328
12671,157476.047
12672,156202.656
12673,156345.031
12674,157384.063
12675,155781.000
12676,157319.203
12677,155456.172
12678,156601.500
12679,157227.469
12680,156184.266
12681,156996.781
12682,155307.109
12683,157002.906
12684,155896.844
12685,156204.594
12686,157251.422
12687,156003.922
12688,157830.781
12689,156193.328
12690,157166.922
12691,156485.422
12692,155955.609
12693,156955.359
12694,155300.969
12695,156961.375
12696,155964.156
12697,155986.016
12698,157882.859
12699,156333.234
12700,157715.563
12701,156370.156
12702,157071.516
12703,156743.828
12704,156201.297
12705,157490.031
12706,155896.500
12707,157471.875
12708,156993.938
